state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	exponential.popSize	exponential.growthRate	kappa	frequencies1	frequencies2	frequencies3	frequencies4	default.ucld.mean	default.ucld.stdev	binary_loc.clock.rate	default.meanRate	default.coefficientOfVariation	default.covariance	binary_loc.meanRate	binary_loc.rates.Other.PEAL	binary_loc.rates.PEAL.Other	default.treeLikelihood	default.branchRates	binary_loc.branchRates	c_binary_loc.count[1]	c_binary_loc.OthertoPEAL[1]	c_binary_loc.PEALtoOther[1]	coalescent
4730000	-16056.172575556451	-897.8232130416684	-15158.349362514782	0.3413455952548024	2017.7216681033754	3.2142185976071946	0.9002610181885793	9.962498386942764	9.930652489617772	0.26686952187706053	0.20769661749811608	0.28523523367379894	0.24019862695102528	0.004456790360886659	0.012715633682222009	1.294565885612926	0.0029300868163282356	1.5319457599699426	-0.08064790668199315	1.294565885612925	0.4624296424811375	0.44656266914003534	-15113.681507475763	-910.0051831267147	0.0	14.0	7.0	8.0	23.634197740154935
4740000	-16075.24732421193	-938.3466883928755	-15136.900635819055	0.33279850153648755	2017.7302151970937	3.942058127031382	1.5655682086934108	9.227752420868804	10.071548390631888	0.25946881580633235	0.216134092433769	0.2882603064250305	0.23613678533486895	0.003370118132059088	0.009377488297257826	2.1681797448729316	0.002436206072421749	1.5513821617398054	0.0612158221433302	2.168179744872931	1.7872336342080275	0.3731161597490176	-15097.237852034208	-910.0051831267147	0.0	13.0	9.0	5.0	-10.795433870655529
4750000	-16091.107545635135	-939.5312983035999	-15151.576247331535	0.32330148205375875	2017.7397122165764	4.1270060260475665	1.6637525039281609	10.336633070387027	11.381074362539229	0.26641511545741126	0.21678927636321288	0.29062080303592186	0.2261748051434549	0.002097028428108432	0.0024618605620814514	1.5054598176100442	0.0021558632473762016	0.9806137064016586	0.030832305073249158	1.5054598176100435	0.40678374214874014	0.19398212042740956	-15115.83282177735	-910.0051831267147	0.0	11.0	7.0	4.0	-16.06438409701222
4760000	-16082.525534590532	-928.8275670548478	-15153.697967535683	0.33534387406701194	2017.727669824563	3.6051931339465764	0.898665616311015	7.463046294198151	23.821120786199632	0.2721510679390086	0.2115741796587621	0.28447316249315013	0.23180158990908012	0.004313458081856727	0.007312301481555682	2.0466954099631227	0.002880193193460036	1.1086181561982253	0.11115790820321676	2.0466954099631227	2.0505064301524967	1.930925950789323	-15116.009420205319	-910.0051831267147	0.0	13.0	6.0	7.0	0.8216369483448192
4770000	-16065.698413661703	-903.3365619264436	-15162.361851735259	0.3670211964414926	2017.6959925021886	3.339176959548123	0.6030929757421362	6.283913393149301	13.495832220110024	0.2806003246303892	0.21149565298474035	0.28181396656632374	0.22609005581854763	0.0030466754982799095	0.004653104802412234	1.6107880973679831	0.0023943604082121766	1.3333043515240992	-0.05398698455077869	1.610788097367982	0.46193789400637697	0.507923545792979	-15121.454926194288	-910.0051831267147	0.0	13.0	6.0	7.0	19.42675884193767
4780000	-16044.835235136212	-895.6350976744313	-15149.200137461781	0.45960141245441083	2017.6034122861756	3.4168929129662504	0.40138294207274655	2.136966283683053	16.722192625987713	0.2624696407396943	0.2126126575984299	0.29813671702350714	0.22678098463836943	0.004640603437559194	0.006489632965916315	2.214464886329335	0.003440260878888702	1.2854189034234562	-0.017570833830381355	2.214464886329335	0.3394149554664153	0.1928956283151831	-15113.20880333382	-910.0051831267147	0.0	13.0	6.0	7.0	29.264379612362077
4790000	-16039.890096471687	-902.1465960883644	-15137.743500383322	0.35005332140211864	2017.712960377228	3.2875837786031816	1.1938062652023467	9.766239970878004	10.645484359145398	0.2662312986724909	0.21116220842987515	0.2895913263609972	0.23301516653663748	0.004085965105703255	0.015074546766750114	1.9382049498392715	0.002797121583598518	1.5327127391545952	-0.0035758328821014654	1.938204949839272	0.4206350005961179	0.5720850085074153	-15100.262141536849	-910.0051831267147	0.0	11.0	6.0	5.0	22.1455757376942
4800000	-16020.539938999686	-901.338794353399	-15119.201144646286	0.3726544627413398	2017.6903592358888	3.4409045975863704	1.0361056762979364	8.28174756453096	10.504059013469536	0.2668266280307249	0.2106730111378389	0.2864045130574478	0.23609584777398923	0.004639515909342557	0.019927140850219502	1.4387355753674376	0.00266755955671998	1.889826674786042	-0.03995569200843123	1.438735575367438	0.45105682853633294	0.38222197341554437	-15082.852885202234	-910.0051831267147	0.0	10.0	6.0	4.0	21.082052231118833
4810000	-16040.071974034005	-902.2709989162596	-15137.800975117745	0.34619126824254426	2017.7168224303875	3.3508379012711758	0.6808494055917136	6.252881278760949	9.130346783605987	0.2653168376490341	0.2116856016430536	0.29130252304104604	0.23169503766686714	0.0065436217456883205	0.03573257677940928	1.7399733581525796	0.0029678621801909003	1.627683130544524	0.09445216842632743	1.7399733581525796	2.4491540164126255	1.0572345418037994	-15103.578540752616	-910.0051831267147	0.0	12.0	8.0	4.0	23.37409715528093
4820000	-16042.460188700417	-901.6059414420347	-15140.854247258383	0.4110433387743366	2017.6519703598558	3.402289800113807	0.7124005977830858	6.924435633494044	11.919898547659455	0.2615260801282656	0.2106989673743281	0.293558804541231	0.23421614795617607	0.008986161366324342	0.08104796201765381	1.6229169471949252	0.0029803075490158954	2.155487869777667	-0.03900312034569596	1.6229169471949272	1.417401416979276	0.4787948661159218	-15100.338389095306	-910.0051831267147	0.0	12.0	10.0	3.0	22.9189882315055
4830000	-16042.479844299321	-902.0374302294816	-15140.44241406984	0.389847152304643	2017.6731665463255	3.3982741749239995	0.5537115006100496	5.542087051168803	8.81087733027851	0.262888361220561	0.21576799810728287	0.2869567122073916	0.23438692846476544	0.006345931324860526	0.047008380387083944	1.986041262524174	0.002425232470151313	1.905460525391197	0.04414957793314603	1.9860412625241752	4.108926059361665	0.6757079456908073	-15105.267876520527	-910.0051831267147	0.0	11.0	7.0	4.0	25.610528944233973
4840000	-16028.609255252557	-898.8306460472389	-15129.778609205317	0.35645874616948425	2017.7065549524607	3.244902147227501	0.614949750653628	6.118221915983912	18.905428300561045	0.26515910402471604	0.21315158971018996	0.29558451715492595	0.2261047891101688	0.009054028291199272	0.07357833748995445	2.0718936139530193	0.0030824186074783575	2.0373362377921307	0.055358131125847365	2.0718936139530197	1.2462232673380826	0.534941407716754	-15097.705585369225	-910.0051831267147	0.0	9.0	7.0	3.0	27.749177171183668
4850000	-16033.947222071705	-918.1964275887029	-15115.750794483003	0.40212216781933924	2017.6608915308109	3.7566437811118956	1.0766608564641784	8.637844522002462	12.299150361110977	0.26716530887660084	0.21140831991001985	0.29046377529775536	0.23096259591562474	0.00713140865042877	0.046815852937938614	1.0992335741339943	0.0026594547331639344	2.082754550525665	0.10294400988520601	1.099233574133994	1.1752404176185696	0.7895709016978306	-15086.21183192668	-910.0051831267147	0.0	9.0	5.0	4.0	4.961630632091219
4860000	-16007.362185995911	-886.8986181898076	-15120.463567806104	0.36595393016843003	2017.6970597684617	3.0669075280413116	0.5630087033164538	6.2598919044647285	15.736130068818584	0.268971496810706	0.20919603378885135	0.28746835563278467	0.23436411376765867	0.009758896834955635	0.10508514529992051	1.7917749592538688	0.0036206269878962857	2.8129247317751087	0.010626427310289163	1.7917749592538672	0.04912562024271541	0.10468968216474615	-15089.210370552639	-910.0051831267147	0.0	9.0	6.0	3.0	36.46041552120872
4870000	-16047.2984444329	-915.1779766384435	-15132.120467794455	0.3705952530695937	2017.6924184455606	3.682903963023437	1.263087004085658	9.817823749885656	12.264126828687784	0.2624105049794851	0.21800540552743136	0.29302519303168634	0.22655889646139782	0.004665336199106335	0.03443622666676453	1.631931869561822	0.002500202869133392	1.9819742422911344	0.01310330898394686	1.6319318695618212	0.973483699536768	0.29129974764027217	-15098.133199556532	-910.0051831267147	0.0	11.0	8.0	3.0	9.279835688015034
4880000	-16030.825930471783	-902.0126814183471	-15128.813249053435	0.366646617554	2017.6963670810762	3.5222912228360914	0.5317216250327383	4.287539605503917	17.72894007668227	0.26589830034095624	0.21716334004384474	0.2789973619344821	0.23794099768071755	0.005433775415836095	0.026820068965482672	1.1705951497900793	0.0031991074160174437	1.893964103289533	-0.03338033884567422	1.1705951497900793	0.38193549783841385	0.2674403547994432	-15092.287480202936	-910.0051831267147	0.0	10.0	7.0	3.0	19.764793288069246
4890000	-16057.179771895857	-920.2210340436887	-15136.958737852168	0.3822248934377012	2017.6807888051924	3.8246710467982417	1.0670539959203487	7.205874248899896	10.307576638283994	0.2624916782148434	0.2071370208189159	0.29363114199649326	0.23674015896974804	0.0030670241106477304	0.005959257848793225	1.4395869621802364	0.0025579894068599343	1.178293968268301	-0.0308127494674217	1.4395869621802357	1.2002640284395194	0.48832275856347673	-15102.66388518924	-910.0051831267147	0.0	14.0	10.0	2.0	3.2344356577351467
4900000	-16092.969776943979	-944.6391234400289	-15148.33065350395	0.4896925088734913	2017.5733211897566	4.606397373916636	1.2717857752611794	5.199808088349995	13.524605368403629	0.2594076748028979	0.216229969893183	0.28735649068640484	0.23700586461751497	0.002450071807565677	0.005634325492323397	1.285730636618204	0.001978044772437313	1.7220797226635247	-0.01999511967281541	1.2857306366182042	0.31904969084350787	0.5740316997901226	-15111.30193541343	-910.0051831267147	0.0	13.0	6.0	5.0	-21.242255811432287
4910000	-16080.88697741939	-934.9737911048749	-15145.913186314516	0.3620753934575837	2017.7009383051725	4.265412541247277	0.77350900761883	5.0573799726634725	11.733417730879387	0.2710458534326226	0.21417282435687318	0.28712040231644764	0.22766091989405723	0.003560558148842455	0.005271053884496212	0.4661872140420682	0.0028844592921109264	1.0108333844240465	0.23572771480873347	0.4661872140420681	1.9885447238107126	0.5522537516686984	-15114.58100920475	-910.0051831267147	0.0	8.0	5.0	3.0	-14.864052736409443
4920000	-16105.192060611349	-971.6934473690854	-15133.498613242264	0.39100209058149327	2017.6720116080487	5.1066432034708455	2.2630806061523008	8.389726721801667	14.739073491506243	0.26530712717159843	0.22029351151638923	0.28325909416970285	0.2311402671423102	0.004391924740756628	0.024887854793427835	1.8696564905801254	0.0020145773206025727	2.1608888693312926	0.012883531567720895	1.869656490580124	2.81329663070487	0.2558472590190801	-15099.04666622608	-910.0051831267147	0.0	12.0	11.0	2.0	-41.27659180273532
4930000	-16082.32557926061	-954.0674919102254	-15128.258087350385	0.344663198095397	2017.7183505005348	4.4208622370752275	1.5385081014814788	9.977100411123757	12.88524287657248	0.26383064991738814	0.22519490464785616	0.28541664135525874	0.2255578040794977	0.002816123987967351	0.006241311541958746	1.175135352424612	0.001992360476032793	2.062153217991339	0.017150425607382586	1.1751353524246122	2.144381136872691	1.1841028479895073	-15101.617349010869	-910.0051831267147	0.0	8.0	5.0	3.0	-28.758253408704327
4940000	-16097.247079562349	-947.647741868163	-15149.599337694186	0.373378566194229	2017.6896351324358	4.60704534303991	1.841166912771173	8.910308452200209	11.077912526190637	0.2672062633903229	0.2171365578059428	0.28092479187621994	0.23473238692751514	0.00269877028786256	0.003672338207402076	0.32558907618123073	0.001933755468101315	1.0251280950505608	0.05562157130323676	0.32558907618123106	1.3738167995295691	0.27420198132725104	-15123.409650969113	-910.0051831267147	0.0	6.0	6.0	0.0	-28.554940126762066
4950000	-16081.638138971299	-940.1742396200882	-15141.46389935121	0.3486686871012337	2017.7143450115288	4.210975768839127	1.1106893507248614	6.10807491339598	18.742140673038538	0.26381105873574645	0.21363495847408218	0.2854595602671218	0.23709442252305019	0.0027667908233984053	0.004197829332153298	1.5158090388086944	0.0024414592361023347	1.3184572100393306	0.16997881056023384	1.5158090388086949	1.4701390728621473	0.2080446287362994	-15112.439709787384	-910.0051831267147	0.0	10.0	8.0	2.0	-14.729430434668146
4960000	-16082.764791603298	-946.7618268582997	-15136.002964745	0.3286505957060658	2017.7343631029241	4.230114191546939	1.977923026969857	9.073712245665316	9.142845357471439	0.26414656757776594	0.21142599895146894	0.2938740119847101	0.2305534214860557	0.0021697209918478616	0.0035402936604892895	1.6971141214555174	0.0024484498974302	1.4510121244503495	0.042532916950792934	1.697114121455518	1.6958240111287373	0.43667318455900095	-15103.605747100282	-910.0051831267147	0.0	9.0	7.0	2.0	-20.987975620558995
4970000	-16100.824954542637	-962.8351883265057	-15137.989766216131	0.35257907109479514	2017.7104346275353	4.825185623079916	4.527604583908181	13.13301910399086	17.00313476483057	0.26691782719720264	0.2161835035477961	0.28794307533388686	0.2289555939211151	0.0025823991967300675	0.005842093325215411	0.7611722734009841	0.0024263016469604475	1.7723391602654694	-0.04087700201680585	0.7611722734009845	3.299891700459611	0.20251727706530687	-15101.8802813266	-910.0051831267147	0.0	9.0	7.0	2.0	-37.53573506294977
4980000	-16084.058638533823	-943.3949656362158	-15140.663672897606	0.3168495249381665	2017.746164173692	4.160592812038926	4.495188533321641	18.032060493829487	13.147698463290574	0.27014680162011906	0.211908564153861	0.2873105601031421	0.2306340741228786	0.0029756692802018485	0.005437265745929687	0.9613599206453005	0.002156445565464643	1.6710172649702937	0.08279961973437625	0.9613599206453008	0.7789199723529302	0.3049675709511624	-15109.365010140124	-910.0051831267147	0.0	11.0	6.0	3.0	-20.348552880445784
4990000	-16111.324064595492	-965.9760468794597	-15145.348017716033	0.38107828895991297	2017.6819354096701	4.974428735594685	1.8213799246349605	8.390673946131763	19.954845073595934	0.2686628984033804	0.21133011713035343	0.29030594437843754	0.2297010400878294	0.0019448247408734693	0.002928537779899734	1.3110707641801667	0.0018656749280383039	1.3079914677461149	0.015778305090068265	1.3110707641801673	3.4725427919974776	1.9068422694508058	-15112.504560409734	-910.0051831267147	0.0	10.0	8.0	2.0	-36.4663993456395
5000000	-16077.686909193199	-944.1282642840339	-15133.558644909164	0.3707305068082791	2017.6922831918218	4.526186945803545	1.9663504822528435	10.002809305174809	8.11523303943864	0.26701291053895104	0.2060729883340338	0.2942221439194061	0.23269195720760982	0.0026816001088983553	0.007005399955319275	0.4537851094937717	0.0023951587079509722	1.9799449948314014	0.04284888204271903	0.45378510949377165	0.5570553297172468	0.33680637147551923	-15097.619888499972	-910.0051831267147	0.0	9.0	6.0	4.0	-25.529776956385852
5010000	-16101.987122068364	-959.8602318299793	-15142.126890238384	0.3636415503052505	2017.699372148325	4.893434216685993	2.1519310458061196	9.292509633555088	19.99316941944096	0.2668465916757118	0.21128757238231224	0.291962726477737	0.22990310946423978	0.0021301338290771916	0.0032096476593866637	0.7573255674143733	0.0022945765579635634	1.6208207224377562	0.015971720001151768	0.7573255674143731	0.4478988165750234	0.058653272478040155	-15108.572520955466	-910.0051831267147	0.0	9.0	7.0	2.0	-38.07216777931439
5020000	-16097.881243344045	-959.3580530097715	-15138.523190334274	0.3501214675074996	2017.7128922311226	4.640768465546596	2.392201831875631	8.543515235846526	7.5780995367778825	0.26656855936928975	0.21158097892375488	0.2925092736534888	0.22934118805346743	0.001774119778258108	0.0020121828023114195	1.97947184646965	0.0019383801693686155	1.294271183888842	0.08311060883222661	1.979471846469651	0.5829951134143164	0.7856600072891976	-15106.864020256326	-910.0051831267147	0.0	11.0	7.0	3.0	-32.601620181684
5030000	-16088.735506172454	-941.9386642886609	-15146.796841883794	0.3890574212305826	2017.6739562773996	4.407558965437964	2.023748798950926	9.365707312118174	12.769738878805594	0.263318677422849	0.21666071444359994	0.284731475609601	0.23528913252395092	0.002569966014604828	0.003315465666548561	0.6482471255006482	0.002719072572177771	1.2571080191399737	0.01337616887576984	0.6482471255006483	0.2858862024120759	0.2057131482776485	-15115.78104303976	-910.0051831267147	0.0	8.0	6.0	2.0	-21.908948317109857
5040000	-16066.395182415554	-935.6456287456892	-15130.749553669864	0.36049706593260716	2017.7025166326976	4.153047428725486	1.6960986885294989	10.809543290340063	22.38406576665557	0.2725831523122767	0.21444274003151942	0.2797744701516481	0.23319963750455658	0.0036761569749055815	0.018329645559848583	0.6164869159225902	0.0020591835491581634	3.457499376593051	0.09612654762096146	0.6164869159225901	0.8973472697597678	0.23788045934017352	-15101.554758414984	-910.0051831267147	0.0	7.0	6.0	1.0	-13.948504640559442
5050000	-16060.608690922796	-916.4512230433147	-15144.157467879482	0.3478470335580226	2017.715166665072	3.7396947448275712	0.9303770552028529	6.433668398523622	8.504762012539116	0.261725679069202	0.21659250438476585	0.288719430656847	0.23296238588918575	0.004356694438347368	0.011200415091671915	0.786526235943098	0.0029013408549452093	2.385959336241662	-0.004742449029349994	0.786526235943098	0.23758247348862396	0.023772148177682435	-15110.272264966667	-910.0051831267147	0.0	9.0	7.0	2.0	2.4447386830705615
5060000	-16059.684815472448	-908.7697611275463	-15150.915054344901	0.34021595492221607	2017.7227977437078	3.4574971953013467	1.6162745934614398	12.338069335539556	46.109358700539744	0.26861062413028636	0.2131340162150348	0.29185239651153044	0.22640296314314892	0.0034201208852424354	0.007646840617564616	0.8331441896013625	0.0028433928871946417	1.7497869262115529	0.08083740557552811	0.8331441896013625	0.7182102235991631	0.28278178125407705	-15114.429404348402	-910.0051831267147	0.0	11.0	6.0	5.0	15.208662685797385
5070000	-16044.161006241744	-922.8644041253422	-15121.296602116401	0.3410212021925372	2017.7219924964377	3.702989118142911	1.0108352908596865	7.816680981571136	11.432327653485173	0.26438215522256187	0.21274827807824556	0.29149897635848565	0.2313705903407075	0.002953980153544076	0.010041631758583929	1.8622875532901828	0.002668595562849007	2.1608347205855734	-0.02162841253721318	1.8622875532901835	0.39537135303138654	0.1943914001869508	-15091.282300385306	-910.0051831267147	0.0	9.0	8.0	2.0	1.1854713178489646
5080000	-16049.494227967727	-926.0307286013249	-15123.463499366402	0.3641579941896191	2017.6988557044406	3.7135941789709386	1.8976739536235894	11.94655154639556	14.192984313391204	0.2615912775376185	0.2165373741100605	0.28733761448967504	0.23453373386264648	0.004691640831027108	0.02239551507786787	1.9573468407440286	0.003567581241755695	2.5782645079233246	0.02678571211357875	1.9573468407440286	2.3559352093210504	0.5662046725143894	-15091.818484699417	-910.0051831267147	0.0	10.0	9.0	1.0	2.1054671940687735
5090000	-16069.052118664284	-929.0197531852236	-15140.032365479059	0.3035329100156311	2017.7594807886146	3.8080572689220764	4.041433648194185	17.466833064567805	12.01796233483937	0.26774242697885353	0.21400215921978463	0.2847942500445036	0.2334611637568587	0.002649978073132835	0.004921628921802165	1.6893713969545188	0.002586298820794189	1.56621940368556	0.023455577519047425	1.6893713969545197	0.5484829014715635	0.3415137685825464	-15102.273576300331	-910.0051831267147	0.0	14.0	9.0	3.0	-3.7170815400744415
5100000	-16041.851759777079	-909.5603494710439	-15132.291410306036	0.3052446970563735	2017.7577690015737	3.3471768055688305	2.4267931909355354	15.985695105292445	8.54399960196214	0.2717996162158132	0.21069961554118263	0.2846687186151791	0.23283204962782553	0.0031356085967990848	0.0046270321528889225	1.309729607186332	0.0031184458554926286	1.5402789074056662	0.09888283261519762	1.3097296071863322	2.405049283906607	1.005698615063953	-15093.817288416001	-910.0051831267147	0.0	13.0	11.0	2.0	15.142926009208264
5110000	-16077.722980869654	-938.0047134575696	-15139.718267412085	0.3295946127101532	2017.7334190859199	4.027288505415637	4.4266390174170365	15.827474853390907	11.031213832874347	0.2736500500656213	0.20763969665603005	0.29035954515467033	0.22835070812367878	0.002714212420538921	0.0036630106836320776	1.5991871275326568	0.00253169472260766	1.3151985889276796	0.08735262013931329	1.5991871275326581	2.2925350731548235	0.5528721041733613	-15106.573920676039	-910.0051831267147	0.0	12.0	9.0	3.0	-10.902400221334855
5120000	-16080.077276910162	-941.6805591180038	-15138.396717792159	0.34856783506484545	2017.7144458635653	4.071835687986489	4.575009552062301	15.444488279543933	23.712092874231963	0.26661268816128597	0.21586688045305538	0.2902976544194365	0.2272227769662226	0.002491617225473211	0.003901591372041128	1.6354842578619562	0.002407003775027924	1.3430869840792017	0.1041133250413636	1.635484257861957	0.2977135982933551	0.13666327089386127	-15107.077521823494	-910.0051831267147	0.0	9.0	7.0	2.0	-15.144390938339297
5130000	-16077.904070508801	-943.8356199342278	-15134.068450574574	0.2977982122939372	2017.7652154863363	4.210546521551283	3.381821184037611	15.50887724277664	12.902119856058482	0.2802153718320486	0.20541767971270122	0.29326362472212253	0.22110332373312808	0.0029259790475461484	0.010245876274789907	0.6366578800602393	0.002474446714003768	2.419981480761421	0.11414641929341134	0.6366578800602387	0.4103219413926718	0.029833619545865574	-15095.943838728288	-910.0051831267147	0.0	10.0	9.0	1.0	-23.315830095162752
5140000	-16070.330670347557	-934.6730736816983	-15135.657596665858	0.3201382223546957	2017.7428754762755	3.935408702673183	2.39116328556021	13.105907341756204	8.870743265286208	0.26900250485697397	0.20778296789816494	0.2909562666737239	0.23225826057113771	0.0028702031965647107	0.004779367785361781	1.5935005118729362	0.002603301833973425	1.3285119559752787	0.22273017023818947	1.593500511872936	2.721411957903316	1.9050444323445999	-15104.872740732955	-910.0051831267147	0.0	10.0	9.0	3.0	-6.951745041688396
5150000	-16067.196613927743	-929.9253421541704	-15137.271271773572	0.3338611736476296	2017.7291525249825	3.848704272283802	1.8506807096530495	11.931355873880218	10.971122908502938	0.2664015449652715	0.21546506393049253	0.28617001633640865	0.23196337476782788	0.002415407257189858	0.005329601974929543	1.0161049097901564	0.0021117965580275734	1.7339191919106949	0.034908041987363504	1.016104909790156	2.685094100189076	0.43800397141212016	-15107.41199173351	-910.0051831267147	0.0	10.0	10.0	0.0	-6.234590788027505
5160000	-16093.448425186107	-970.8575966811547	-15122.590828504952	0.3858421352196054	2017.6771715634104	5.31738386936739	3.9455320970280536	11.503478788535336	9.34573196647449	0.2659138671968871	0.2172693265192258	0.2874873785109116	0.22932942777297607	0.0025207141795366658	0.009434638998716821	0.8276943668864921	0.0018394225924059468	2.320116132370871	0.09119593206855105	0.8276943668864919	0.42425113597531805	0.045620276288491225	-15101.23111620969	-910.0051831267147	0.0	6.0	6.0	0.0	-49.260352177701975
5170000	-16064.043229512381	-932.0428485914039	-15132.000380920977	0.3379260790802459	2017.7250876195499	3.9204346854957244	1.7897001344616397	10.125733525664295	12.939128549397237	0.270541145407166	0.21888641656546304	0.2810857315760238	0.2294867064513477	0.002347126696028805	0.004543761370049258	1.23786137290786	0.0022435700375629205	1.5426608134380388	0.10091671554859694	1.237861372907859	0.9984399082968647	0.04253535592138156	-15100.329971233754	-910.0051831267147	0.0	9.0	8.0	1.0	-9.158497515940601
5180000	-16076.94237554625	-950.9106554756404	-15126.03172007061	0.3503168125253058	2017.7126968861048	4.443221972465593	2.08201985343217	8.639675605659358	11.73663165039186	0.2642803199902734	0.2064896577502991	0.28797428199165764	0.24125574026777027	0.0029982753173210842	0.007484602577939635	0.9013937438684833	0.0021946658695343037	1.9233900120370098	0.10412344406438455	0.9013937438684826	2.196189187688975	0.45404402770224006	-15099.735571137599	-910.0051831267147	0.0	8.0	6.0	2.0	-27.470858757462363
5190000	-16100.43617006981	-980.9067615174317	-15119.529408552378	0.5651553381501172	2017.49785836048	5.892723486012625	2.1788425309627697	7.185287051601921	8.491039790854925	0.2717894317129587	0.21625561421478642	0.2836471502020252	0.2283078038702301	0.00655835383874894	0.16686907038023635	0.8098898657065076	0.001450731116539251	6.115001957217671	0.02071402651104037	0.8098898657065078	1.1488454546924491	0.7366105656875505	-15090.709459784404	-910.0051831267147	0.0	8.0	7.0	1.0	-57.468144302293325
5200000	-16062.280386496692	-951.3409571842342	-15110.939429312457	0.5382065490147792	2017.5248071496153	4.804405381055942	0.7524554131383886	2.082613532210365	9.234148882361131	0.2661652391663265	0.20795669908231648	0.29142643374897975	0.2344516280023779	0.007841389774341649	0.13079095737917598	1.3471066093453319	0.001994405919669498	5.521395923813018	0.018574491269193603	1.3471066093453317	0.9326139300913938	0.5704350824268062	-15079.033710954427	-910.0051831267147	0.0	12.0	9.0	4.0	-27.081345019639066
5210000	-16055.380607786996	-916.9229825741686	-15138.457625212828	0.39856931435543674	2017.6644443842747	3.7327731591249176	0.842268596817046	7.004910549678675	13.314065077154579	0.2631651196467797	0.21711123649230377	0.2940555289667067	0.22566811489421046	0.004603187413904086	0.020059593794294135	0.7664293987506656	0.0025098292711737123	2.799223662817992	0.05782359731769616	0.7664293987506651	2.1120048742786284	0.7871418955461308	-15099.422146461136	-910.0051831267147	0.0	10.0	7.0	3.0	5.324550998114356
5220000	-16051.856704830612	-898.6605728028945	-15153.196132027717	0.4462626823366743	2017.6167510162934	3.424927260367351	0.4466863907227178	3.5029363672157787	14.324403872451601	0.27326611707281595	0.21401828484960436	0.2875246166708849	0.2251909814066955	0.004244650742417889	0.007959052016750543	1.3748061515186119	0.002697865612141946	1.6673492564097805	0.004759107220637609	1.3748061515186127	1.6293943599331928	0.45904238915633855	-15115.464538227352	-910.0051831267147	0.0	11.0	8.0	5.0	24.44043656645453
5230000	-16073.333552289756	-934.647490165964	-15138.686062123792	0.3350251770421157	2017.727988521588	4.074874790991647	0.8373673737823873	6.468838336021606	9.169589105101712	0.26691977974077985	0.21558137807252578	0.2825219779029683	0.23497686428372674	0.0026966456016320603	0.007595114879560013	1.7251050412027817	0.002449430359006933	2.0476467852559326	-5.035484795191773E-4	1.725105041202782	1.1496846457565901	1.4764945874151567	-15103.274310326055	-910.0051831267147	0.0	10.0	7.0	3.0	-9.21579778884994
5240000	-16067.603111866347	-928.2735800792644	-15139.329531787082	0.4094685363285693	2017.6535451623015	4.030122016669028	1.0330106319558243	7.6760298513898055	16.45543351006657	0.26368323605748367	0.21247779979946696	0.29235268167485023	0.23148628246819972	0.00353963081773287	0.011383586625368302	1.018431761630029	0.00217961036565713	2.601596957906524	-0.002704728320028437	1.0184317616300296	2.3730659460652848	1.231515506766491	-15102.446097942684	-910.0051831267147	0.0	10.0	7.0	3.0	-3.5282213640399407
5250000	-16067.485071679457	-937.1899861691538	-15130.295085510303	0.34817213508102474	2017.714841563549	4.204275489991454	1.8396672048067788	9.762648935215537	13.367109313289374	0.2684001197842942	0.21229970964552045	0.28758733393410735	0.23171283663607864	0.005862722721160716	0.03393680775794473	0.9777792482808896	0.0026082656156305125	3.4114628158403524	0.08484048068686577	0.9777792482808896	0.2952645552468338	0.10795850346270018	-15096.341078897945	-910.0051831267147	0.0	9.0	7.0	2.0	-15.223144225776785
5260000	-16061.734529852944	-915.8255003075286	-15145.909029545415	0.3324807250733882	2017.7305329735568	3.624916018743233	1.7295133458930156	12.284621608786226	10.47641391427402	0.2708795497678197	0.2112778014893868	0.2845925985296169	0.23325005021317713	0.003544104098551103	0.005349480412734689	0.8975011719535309	0.0028688706929972177	1.281428438521124	0.023746136117801585	0.8975011719535307	1.4938691345385384	0.37213103707143347	-15112.57621120056	-910.0051831267147	0.0	10.0	8.0	2.0	5.994289603610725
5270000	-16041.834369396754	-896.4303922895195	-15145.403977107235	0.31789864498800363	2017.7451150536422	3.208699349382579	1.408771936175912	12.36309370691517	9.43360014513864	0.2650002277299773	0.20965764851075488	0.28903322685437277	0.23630889690489557	0.0035720742013548514	0.006015855199140913	1.1467237514928108	0.0033537601302861663	1.3278967312254948	0.0067251743615170615	1.1467237514928112	1.4151226706882862	0.1841162424275093	-15104.842781213803	-910.0051831267147	0.0	11.0	9.0	2.0	25.406149395800647
5280000	-16034.196692637384	-901.8254843140764	-15132.371208323308	0.36798630594630355	2017.6950273926839	3.374791700609816	1.3647605555722941	11.123858935140268	11.41529979258041	0.26302922463205697	0.210364251992549	0.29765496944788217	0.22895155392751235	0.004542292966003651	0.013310973797009329	1.1449007751358453	0.003132758787940824	1.7820459523662644	0.14325568818027692	1.1449007751358458	1.051671370038699	0.6828425646224573	-15097.623251800522	-910.0051831267147	0.0	10.0	7.0	3.0	20.736151714455083
